Report Period,Business Unit,Department Name,Procurement Transaction ID,Campaign Name,Creation Date,Contract Start,Contract End,Sub or Prime Contractor,FI$Cal Supplier Name,FI$Cal Supplier ID,Supplier Paid,Contract Amount Reported,DIGITAL : LATINX,IN-PERSON MEETINGS : AFRICAN AMERICAN,IN-PERSON MEETINGS : ASIAN-PACIFIC ISLANDER,IN-PERSON MEETINGS : GENERAL PUBLIC,IN-PERSON MEETINGS : INDIGENOUS,IN-PERSON MEETINGS : LATINX,IN-PERSON MEETINGS : LGBTQIA,INTERNET : AFRICAN AMERICAN,INTERNET : ASIAN-PACIFIC ISLANDER,INTERNET : DEAF AND DISABLED COMMUNITY,INTERNET : GENERAL PUBLIC,INTERNET : INDIGENOUS,INTERNET : LATINX,INTERNET : LGBTQIA,INTERNET : MIDDLE EASTERN,INTERNET : NON-SPECIFIED COMMUNITY TYPE,NEWSPAPER : AFRICAN AMERICAN,NEWSPAPER : ASIAN-PACIFIC ISLANDER,NEWSPAPER : DEAF AND DISABLED COMMUNITY,NEWSPAPER : GENERAL PUBLIC,NEWSPAPER : INDIGENOUS,NEWSPAPER : LATINX,NEWSPAPER : LGBTQIA,NEWSPAPER : MIDDLE EASTERN,NON-SPECIFIED MEDIA TYPE : AFRICAN AMERICAN,NON-SPECIFIED MEDIA TYPE : DEAF AND DISABLED COMMUNITY,PRINT : AFRICAN AMERICAN,PRINT : ASIAN-PACIFIC ISLANDER,PRINT : DEAF AND DISABLED COMMUNITY,PRINT : GENERAL PUBLIC,PRINT : LATINX,PRINT : LGBTQIA,PRINT : MIDDLE EASTERN,RADIO : AFRICAN AMERICAN,RADIO : ASIAN-PACIFIC ISLANDER,RADIO : DEAF AND DISABLED COMMUNITY,RADIO : GENERAL PUBLIC,RADIO : INDIGENOUS,RADIO : LATINX,RADIO : LGBTQIA,RADIO : MIDDLE EASTERN,SOCIAL MEDIA : LATINX,SPONSORSHIP : DEAF AND DISABLED COMMUNITY,SPONSORSHIP : LATINX,TELEVISION : AFRICAN AMERICAN,TELEVISION : ASIAN-PACIFIC ISLANDER,TELEVISION : DEAF AND DISABLED COMMUNITY,TELEVISION : GENERAL PUBLIC,TELEVISION : INDIGENOUS,TELEVISION : LATINX
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3136/1701-0000003136/21-SA023,Commissioner,4/25/2023,4/26/2022,4/28/2023,PRIME,UNDERGROUND,197185,"$4,145.25",,,,,,,,,,"$4,145.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3309/1701-0000003309/22-PR003,Commissioner,4/26/2023,7/28/2023,7/29/2023,PRIME,DEPT OF GENERAL SERVICES,DEPT776000,"$2,882.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,882.34",,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3309/1701-0000003309/22-PR003,Commissioner,4/26/2023,7/28/2023,7/29/2023,PRIME,DEPT OF GENERAL SERVICES,DEPT776000,"$2,882.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,882.34",,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3309/1701-0000003309/22-PR003,Commissioner,4/26/2023,7/28/2023,7/29/2023,PRIME,DEPT OF GENERAL SERVICES,DEPT776000,"$2,882.33","$17,294.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,882.33",,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3309/1701-0000003309/22-PR003,Commissioner,4/26/2023,7/28/2023,7/29/2023,PRIME,DEPT OF GENERAL SERVICES,DEPT776000,"$2,882.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,882.33",,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3309/1701-0000003309/22-PR003,Commissioner,4/26/2023,7/28/2023,7/29/2023,PRIME,DEPT OF GENERAL SERVICES,DEPT776000,"$2,882.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,882.33",,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3501/1701-0000003501/22-CD198,Commissioner,4/25/2023,11/28/2022,11/27/2023,PRIME,MERGENT SYSTEMS INC,43503,"$3,562.69","$21,376.17",,,,,,,,,,,,,"$3,562.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3501/1701-0000003501/22-CD198,Commissioner,4/25/2023,11/28/2022,11/27/2023,PRIME,MERGENT SYSTEMS INC,43503,"$3,562.69",,,,,,,,,,,,,,,,"$3,562.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3501/1701-0000003501/22-CD198,Commissioner,4/25/2023,11/28/2022,11/27/2023,PRIME,MERGENT SYSTEMS INC,43503,"$3,562.69",,,,,,,,,,,,,,,"$3,562.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3501/1701-0000003501/22-CD198,Commissioner,4/25/2023,11/28/2022,11/27/2023,PRIME,MERGENT SYSTEMS INC,43503,"$3,562.69",,,,,,,,,,"$3,562.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3501/1701-0000003501/22-CD198,Commissioner,4/25/2023,11/28/2022,11/27/2023,PRIME,MERGENT SYSTEMS INC,43503,"$3,562.69",,,,,,,,,"$3,562.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3579/1701-0000003579/22-CD256,Commissioner,4/25/2023,2/28/2023,2/7/2024,PRIME,ADVANCED TECHNICAL SOLUTIONS,3699,$820.84,,,,,,,,,,,,,,$820.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3579/1701-0000003579/22-CD256,Commissioner,4/25/2023,2/28/2023,2/7/2024,PRIME,ADVANCED TECHNICAL SOLUTIONS,3699,$820.84,,,,,,,,,$820.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3579/1701-0000003579/22-CD256,Commissioner,4/25/2023,2/28/2023,2/7/2024,PRIME,ADVANCED TECHNICAL SOLUTIONS,3699,$820.83,,,,,,,,,,,,,,,,$820.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3579/1701-0000003579/22-CD256,Commissioner,4/25/2023,2/28/2023,2/7/2024,PRIME,ADVANCED TECHNICAL SOLUTIONS,3699,$820.83,,,,,,,,,,,,,,,$820.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3579/1701-0000003579/22-CD256,Commissioner,4/25/2023,2/28/2023,2/7/2024,PRIME,ADVANCED TECHNICAL SOLUTIONS,3699,$820.83,,,,,,,,,,$820.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,3600,"FISH AND WILDLIFE, DEPARTMENT OF","3600 - Q2091002, PO 46263",Sycamore Junior High School Family Fishing and Boating Program,,3/8/2022,11/15/2022,PRIME,AUHSD FOUNDATION,124545,"$13,433.50","$12,365.37",,,,,,"$13,433.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,3600,"FISH AND WILDLIFE, DEPARTMENT OF","3600 - Q2091003, PO 46264",Vecinos Que Pescan/Neighbors Who Fish Program,,3/10/2022,11/15/2022,PRIME,SOLIDARITY,162975,"$16,860.00","$11,143.01",,,,,,"$16,860.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,3600,"FISH AND WILDLIFE, DEPARTMENT OF","3600 - Q2091004, PO 46267",Cast Hope San Diego Fishing Program,,3/9/2022,11/15/2022,PRIME,CAST HOPE,177084,"$18,000.00","$17,838.90",,,,,,"$18,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,3600,"FISH AND WILDLIFE, DEPARTMENT OF","3600 - Q2091005, PO 46269",Empower the Guppy Activity Series 2022,,3/10/2022,11/15/2022,PRIME,REEL GUPPY OUTDOORS INC.,126067,"$18,120.00","$16,898.90",,,,,,"$18,120.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,3600,"FISH AND WILDLIFE, DEPARTMENT OF","3600 - Q2091006, PO 46270","Fishing Experiences for Low-income, Latinx Youth in Santa Barbara",,3/8/2022,11/15/2022,PRIME,SANTA BARBARA POLICE,197183,"$10,000.00","$8,720.00",,,,,,"$10,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,3600,"FISH AND WILDLIFE, DEPARTMENT OF","3600 - Q2191001, PO 46258",Multi-generational pier and charter boat fishing program for youth and families in San Diego,,3/14/2022,11/15/2022,PRIME,OUTDOOR OUTREACH,31437,"$20,000.00","$20,000.00",,,,,,"$20,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,3600,"FISH AND WILDLIFE, DEPARTMENT OF","3600 - Q2291001, PO 54598",FRIENDS OF FISH OCEAN FISHING & MARINE CONSERVATION PROGRAM,,3/2/2023,11/15/2022,PRIME,FRIENDS OF FISH,213620,"$19,818.14",$0.00,,,,,,"$19,818.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,3600,"FISH AND WILDLIFE, DEPARTMENT OF",3600 - Q2291002. PO 54600,REEL GUPPY OUTDOORS – PESCANDO DE POR VIDA,,3/2/2023,11/15/2022,PRIME,REEL GUPPY OUTDOORS INC.,126067,"$20,000.00",$0.00,,,,,,"$20,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,3600,"FISH AND WILDLIFE, DEPARTMENT OF","3600 - Q2291003, PO 54601",MULTI–GENERATIONAL PIER AND CHARTER BOAT FISHING PROGRAM FOR YOUTH,,3/2/2023,11/15/2022,PRIME,OUTDOOR OUTREACH,31437,"$20,000.00",$0.00,,,,,,"$20,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,3600,"FISH AND WILDLIFE, DEPARTMENT OF","3600 - Q2291004, PO 54604",CAST HOPE SAN DIEGO FISHING PROGRAM,,3/2/2023,11/15/2022,PRIME,CAST HOPE,177084,"$19,000.00",$0.00,,,,,,"$19,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,3600,"FISH AND WILDLIFE, DEPARTMENT OF","3600 - Q2291005, PO 54606",VECINOS QUE PESCAN/NEIGHBORS WHO FISH PROGRAM,,3/2/2023,11/15/2022,PRIME,SOLIDARITY,162975,"$19,200.00",$0.00,,,,,,"$19,200.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,"3643/1701-	 0000003643/22-SO102",Commissioner,4/26/2023,3/8/2023,6/30/2023,PRIME,COURSERA INC,122466,"$194,321.40","$1,408,696.84",,,,,,,,,,,,,"$194,321.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,"3643/1701-	 0000003643/22-SO102",Commissioner,4/26/2023,3/8/2023,6/30/2023,PRIME,COURSERA INC,122466,"$194,321.40",,,,,,,,,,"$194,321.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,"3643/1701-	 0000003643/22-SO102",Commissioner,4/26/2023,3/8/2023,6/30/2023,PRIME,COURSERA INC,122466,"$194,321.40",,,,,,,,,"$194,321.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,"3643/1701-	 0000003643/22-SO102",Commissioner,4/26/2023,3/8/2023,6/30/2023,PRIME,COURSERA INC,122466,"$194,321.39",,,,,,,,,,,,,,,,"$194,321.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,"3643/1701-	 0000003643/22-SO102",Commissioner,4/26/2023,3/8/2023,6/30/2023,PRIME,COURSERA INC,122466,"$194,321.39",,,,,,,,,,,,,,,"$194,321.39",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3643/1701-0000003643/22-SO102,Commissioner,4/26/2023,3/8/2023,6/30/2023,PRIME,COURSERA INC,122466,"$2,882.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,882.34",,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3643/1701-0000003643/22-SO102,Commissioner,4/26/2023,3/8/2023,6/30/2023,PRIME,COURSERA INC,122466,"$2,882.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,882.34",,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3643/1701-0000003643/22-SO102,Commissioner,4/26/2023,3/8/2023,6/30/2023,PRIME,COURSERA INC,122466,"$2,882.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,882.33",,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3643/1701-0000003643/22-SO102,Commissioner,4/26/2023,3/8/2023,6/30/2023,PRIME,COURSERA INC,122466,"$2,882.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,882.33",,,,,,,,,,,,,,,,,,,,,,
02Jul2023,1701,DEPARTMENT OF FINANCIAL PROTECTION & INNOVATION,3643/1701-0000003643/22-SO102,Commissioner,4/26/2023,3/8/2023,6/30/2023,PRIME,COURSERA INC,122466,"$2,882.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$2,882.33",,,,,,,,,,,,,,,,,,
02Jul2023,3960,"TOXIC SUBSTANCES CONTROL, DEPARTMENT OF",3960 - 8001 / 20-T4888,Public Noticing,4/25/2023,2/1/2022,1/31/2024,PRIME,CNPA SERVICES INC.,71813,"$12,132.00",,,,,,,,,,,,,,,,,,,,,,,"$12,132.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,3960,"TOXIC SUBSTANCES CONTROL, DEPARTMENT OF",3960 - 8001 / 20-T4888,Public Noticing,4/25/2023,2/1/2022,1/31/2024,PRIME,CNPA SERVICES INC.,71813,$438.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$438.00,,,,,,,,,,,
02Jul2023,3960,"TOXIC SUBSTANCES CONTROL, DEPARTMENT OF",3960 - 8001 / 20-T4888,Public Noticing,4/25/2023,2/1/2022,1/31/2024,PRIME,CNPA SERVICES INC.,71813,$438.00,,,,,,,,,,,,,,$438.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,3970,"RESOURCES RECYCLING AND RECOVERY, DEPARTMENT OF",3970 - DRR19012,California Packaging and Organics Recycling Campaign,4/20/2023,3/3/2020,2/15/2023,PRIME,RUNYON SALTZMAN INC.,4556,"$1,077,690.71",,"$1,077,690.71",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,3970,"RESOURCES RECYCLING AND RECOVERY, DEPARTMENT OF",3970 - DRR19012,California Packaging and Organics Recycling Campaign,4/20/2023,3/3/2020,2/15/2023,PRIME,RUNYON SALTZMAN INC.,4556,"$62,858.77","$14,781,816,835.12",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$62,858.77",,,,,,,,,,,
02Jul2023,3970,"RESOURCES RECYCLING AND RECOVERY, DEPARTMENT OF",3970 - DRR19012,California Packaging and Organics Recycling Campaign,4/20/2023,3/3/2020,2/15/2023,SUB,RTBIQ,45389,"$189,003.46",,"$189,003.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,3970,"RESOURCES RECYCLING AND RECOVERY, DEPARTMENT OF",3970 - DRR19012,California Packaging and Organics Recycling Campaign,4/20/2023,3/3/2020,2/15/2023,SUB,DVBE CONNECT,55071,"$21,964.75",,"$21,964.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,4265,"PUBLIC HEALTH, DEPARTMENT OF",4265 - 21-10121,CalFresh Healthy Living and Public Relations Campaign,4/28/2023,4/20/2022,9/30/2024,PRIME,RUNYON SALTZMAN INC.,4556,"$26,700,300.20","$27,900,000.20",,,,,,,,,,,"$26,700,300.20",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,4265,"PUBLIC HEALTH, DEPARTMENT OF",4265 - 21-10121,CalFresh Healthy Living and Public Relations Campaign,4/28/2023,4/20/2022,9/30/2024,SUB,SENSIS INC.,11275,"$599,850.00",,,,,,,"$599,850.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,4265,"PUBLIC HEALTH, DEPARTMENT OF",4265 - 22-10084,Alzheimers Disease Media Campaign,4/28/2023,3/1/2023,6/30/2024,PRIME,RUNYON SALTZMAN INC.,4556,"$5,745,621.03","$8,368,221.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,745,621.03",,
02Jul2023,4265,"PUBLIC HEALTH, DEPARTMENT OF",4265 - 22-10084,Alzheimers Disease Media Campaign,4/28/2023,3/1/2023,6/30/2024,PRIME,RUNYON SALTZMAN INC.,4556,"$5,745,621.03","$8,368,221.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,745,621.03",,,,,,,,,,,,,
02Jul2023,4265,"PUBLIC HEALTH, DEPARTMENT OF",4265 - 22-10084,Alzheimers Disease Media Campaign,4/28/2023,3/1/2023,6/30/2024,SUB,YOUNG COMMUNICATIONS GROUP,NO FISCAL ID_35,"$421,758.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$421,758.34",,
02Jul2023,4265,"PUBLIC HEALTH, DEPARTMENT OF",4265 - 22-10084,Alzheimers Disease Media Campaign,4/28/2023,3/1/2023,6/30/2024,SUB,YOUNG COMMUNICATIONS GROUP,NO FISCAL ID_35,"$421,758.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$421,758.34",,,,,,,,,,,,,
02Jul2023,4265,"PUBLIC HEALTH, DEPARTMENT OF",4265 - 22-10084,Alzheimers Disease Media Campaign,4/28/2023,3/1/2023,6/30/2024,SUB,VPE TRADIGITAL COMMUNICATION,NO FISCAL ID_37,"$376,569.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$376,569.95"
02Jul2023,4265,"PUBLIC HEALTH, DEPARTMENT OF",4265 - 22-10084,Alzheimers Disease Media Campaign,4/28/2023,3/1/2023,6/30/2024,SUB,VPE TRADIGITAL COMMUNICATION,NO FISCAL ID_37,"$376,569.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$376,569.95",,,,,,,,,,,
02Jul2023,4265,"PUBLIC HEALTH, DEPARTMENT OF",4265 - 22-10084,Alzheimers Disease Media Campaign,4/28/2023,3/1/2023,6/30/2024,SUB,NAKATOMI AND ASSOCIATES,196433,"$404,185.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$404,185.07",,,,
02Jul2023,4265,"PUBLIC HEALTH, DEPARTMENT OF",4265 - 22-10084,Alzheimers Disease Media Campaign,4/28/2023,3/1/2023,6/30/2024,SUB,NAKATOMI AND ASSOCIATES,196433,"$404,185.07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$404,185.07",,,,,,,,,,,,,,,
02Jul2023,4265,"PUBLIC HEALTH, DEPARTMENT OF",4265 - 22-10084,Alzheimers Disease Media Campaign,4/28/2023,3/1/2023,6/30/2024,SUB,LUNIA BLUE GRAPHICS,118824,"$90,376.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$90,376.78",,
02Jul2023,4265,"PUBLIC HEALTH, DEPARTMENT OF",4265 - 22-10084,Alzheimers Disease Media Campaign,4/28/2023,3/1/2023,6/30/2024,SUB,LUNIA BLUE GRAPHICS,118824,"$90,376.78",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$90,376.78",,,,,,,,,,,,,
02Jul2023,4265,"PUBLIC HEALTH, DEPARTMENT OF",4265 - 22-10084,Alzheimers Disease Media Campaign,4/28/2023,3/1/2023,6/30/2024,SUB,EMC RESEARCH,191375,"$99,581.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$99,581.83",,
02Jul2023,4265,"PUBLIC HEALTH, DEPARTMENT OF",4265 - 22-10084,Alzheimers Disease Media Campaign,4/28/2023,3/1/2023,6/30/2024,SUB,EMC RESEARCH,191375,"$99,581.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$99,581.83",,,,,,,,,,,,,
02Jul2023,4265,"PUBLIC HEALTH, DEPARTMENT OF",4265 - 22-10084,Alzheimers Disease Media Campaign,4/28/2023,3/1/2023,6/30/2024,SUB,DVBE CONNECT,90550,"$1,230,128.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,230,128.49",,
02Jul2023,4265,"PUBLIC HEALTH, DEPARTMENT OF",4265 - 22-10084,Alzheimers Disease Media Campaign,4/28/2023,3/1/2023,6/30/2024,SUB,DVBE CONNECT,90550,"$1,230,128.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$1,230,128.49",,,,,,,,,,,,,
02Jul2023,4265,"PUBLIC HEALTH, DEPARTMENT OF",4265 - 22-10946,Youth Suicide Prevention Media and Outreach Campaign,4/26/2023,3/3/2023,6/30/2025,SUB,"YOUR SOCIAL MARKETER, INC.",174072,"$180,000.00",,,,,,,,,,,,"$180,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,4265,"PUBLIC HEALTH, DEPARTMENT OF",4265 - 22-10946,Youth Suicide Prevention Media and Outreach Campaign,4/26/2023,3/30/2023,6/30/2025,SUB,"YOUR SOCIAL MARKETER, INC.",174072,"$180,000.00",,,,,,,,,,,,"$180,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,6100,"EDUCATION, DEPARTMENT OF",6100 - CN220258,LGBTQ+ Cultural Competency Project,4/17/2023,10/1/2022,6/30/2024,PRIME,LOS ANGELES COUNTY SUPERINTENDENT OF SCHOOLS,12356,"$48,170.00","$2,214,481.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$48,170.00",,,,,,,,,,
02Jul2023,6100,"EDUCATION, DEPARTMENT OF",6100 - CN220258,LGBTQ+ Cultural Competency Project,4/17/2023,10/1/2022,6/30/2024,PRIME,LOS ANGELES COUNTY SUPERINTENDENT OF SCHOOLS,12356,"$40,430.35",,,,,,,,"$40,430.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,6100,"EDUCATION, DEPARTMENT OF",6100 - CN220258,LGBTQ+ Cultural Competency Project,4/17/2023,10/1/2022,6/30/2024,PRIME,LOS ANGELES COUNTY SUPERINTENDENT OF SCHOOLS,12356,"$6,000.00",,,,,,,,,,,,,,,"$6,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,7760,"GENERAL SERVICES, DEPARTMENT OF",7760 - DGS_PO_01,DGS_Campaign_13,4/28/2023,12/23/2022,12/24/2022,PRIME,CA ASSOCIATION OF PUBLIC PROCUREMENT OFFICIALS (CAPPO),DGS_Vendor_13,"$1,295.00","$1,295.00",,,,,,,,,,,,,,,,"$1,295.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,7760,"GENERAL SERVICES, DEPARTMENT OF",7760 - DGS_PO_01,DGS_Campaign_01,4/28/2023,2/9/2023,2/10/2023,PRIME,AGC CONSTRUCTION EDUCATION FOUNDATION,DGS_Vendor_01,"$5,000.00","$5,000.00",,,,,,,,,,,,,,,,"$5,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,7760,"GENERAL SERVICES, DEPARTMENT OF",7760 - DGS_PO_18,DGS_Campaign_18,4/28/2023,9/28/2022,9/29/2022,PRIME,WE CAN WORK IT OUT,DGS_Vendor_18,"$3,000.00","$3,000.00",,,,,,,,,,,,,,,,"$3,000.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 22-0100CC,Outreach and Education,5/11/2023,9/6/2022,9/9/2022,PRIME,ORANGE COUNTY REGISTER,5652,"$7,702.50","$7,702.50",,,,,,,,,,,,,,,,,,,,"$7,702.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 22-0101CC,Outreach and Education,5/11/2023,9/8/2022,9/9/2022,PRIME,SAN JOSE MERCURY NEWS,215030,"$4,851.00","$4,851.00",,,,,,,,,,,,,,,,,,,,"$4,851.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 22-0102CC,Outreach and Education,5/11/2023,9/8/2022,9/9/2022,PRIME,LA DAILY NEWS PUBLISHING CO.,4558,"$5,264.10","$5,264.10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$5,264.10",,,,,,,,,,,,,,,,,,,,
02Jul2023,8570,"FOOD AND AGRICULTURE, DEPARTMENT OF",8570 - 22-0117CC,Outreach and Education,5/11/2023,10/3/2022,10/12/2022,PRIME,ORANGE COUNTY REGISTER,5652,"$7,702.50","$7,702.50",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$7,702.50",,,,,,,,,,,,,,,,,,,,
